id,titulo,url_pdf,caminho_local,status_download
4108,RITUXIMABE / SÍNDROME DA PESSOA RÍGIDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4108.pdf,output/df_tjdft/pdfs/4108.pdf,sucesso
4109,TRANSTORNO DO ESPECTRO AUTISTA/PRODUTO À BASE DE CANNABIS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4109.pdf,output/df_tjdft/pdfs/4109.pdf,sucesso
4110,DARATUMUMABE / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4110.pdf,output/df_tjdft/pdfs/4110.pdf,sucesso
4111,ACALABRUTINIBE/ LEUCEMIA LINFOCÍTICA CRÔNICA REFRATÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4111.pdf,output/df_tjdft/pdfs/4111.pdf,sucesso
4112,BELIMUMABE / LÚPUS ERITEMATOSO SISTÊMICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4112.pdf,output/df_tjdft/pdfs/4112.pdf,sucesso
4113,FÓRMULA NUTRICIONAL INFANTIL/ AGALACTIA MATERNA SECUNDÁRIA A SÍNDROME DE SHEEHAN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4113.pdf,output/df_tjdft/pdfs/4113.pdf,sucesso
4114,HEMINA (HEMATINA) / PORFIRIA AGUDA INTERMITENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4114.pdf,output/df_tjdft/pdfs/4114.pdf,sucesso
4115,DUVYZAT® (GIVINOSTAT) / DISTROFIA MUSCULAR DE DUCHENNE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4115.pdf,output/df_tjdft/pdfs/4115.pdf,sucesso
4116,TRASTUZUMABE DERUXTECANA / CÂNCER DE MAMA HER2 POSITIVO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4116.pdf,output/df_tjdft/pdfs/4116.pdf,sucesso
4117,CINTILOGRAFIA COM LEUCÓCITOS MARCADOS/COMPLICAÇÕES APÓS PRÓTESE EM JOELHO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4117.pdf,output/df_tjdft/pdfs/4117.pdf,sucesso
4118,RITUXIMABE (MABTHERA®) / ENCEFALITE AUTOIMUNE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4118.pdf,output/df_tjdft/pdfs/4118.pdf,sucesso
4119,PROCEDIMENTO CIRÚRGICO / ENDOMETRIOSE PROFUNDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4119.pdf,output/df_tjdft/pdfs/4119.pdf,sucesso
4120,DUPILUMABE/ RINOSSINUSITE CRÔNICA COM POLIPOSE NASAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4120.pdf,output/df_tjdft/pdfs/4120.pdf,sucesso
4121,DENOSUMABE/OSTEOPOROSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4121.pdf,output/df_tjdft/pdfs/4121.pdf,sucesso
4122,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4122.pdf,output/df_tjdft/pdfs/4122.pdf,sucesso
4123,TACROLIMO / HEPATITE AUTOIMUNE REFRATÁRIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4123.pdf,output/df_tjdft/pdfs/4123.pdf,sucesso
4124,RITLECITINIBE OU BARICITINIBE /ALOPECIA AREATA UNIVERSAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4124.pdf,output/df_tjdft/pdfs/4124.pdf,sucesso
4125,RITUXIMABE/ SÍNDROME NEFRÓTICA CORTICODEPENDENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4125.pdf,output/df_tjdft/pdfs/4125.pdf,sucesso
4126,TRASTUZUMABE DERUXTECANA / CÂNCER DE PULMÃO METASTÁTICO POLITRATADO COM HER2 EQUÍVOCO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4126.pdf,output/df_tjdft/pdfs/4126.pdf,sucesso
4127,LENVATINIBE E PEMBROLIZUMABE / CÂNCER RENAL METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4127.pdf,output/df_tjdft/pdfs/4127.pdf,sucesso
4128,OCRELIZUMABE / ESCLEROSE MÚLTIPLA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4128.pdf,output/df_tjdft/pdfs/4128.pdf,sucesso
4129,DARATUMUMABE + LENALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4129.pdf,output/df_tjdft/pdfs/4129.pdf,sucesso
4130,TRASTUZUMABE DERUXTECANA / CÂNCER DE MAMA HER2 POSITIVO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4130.pdf,output/df_tjdft/pdfs/4130.pdf,sucesso
4131,RITLECITINIBE /ALOPECIA AREATA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4131.pdf,output/df_tjdft/pdfs/4131.pdf,sucesso
4132,RITUXIMABE / NEUROMIELITE ÓPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4132.pdf,output/df_tjdft/pdfs/4132.pdf,sucesso
4133,PRODUTO À BASE DE CANNABIS/TRANSTORNO DE ANSIEDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4133.pdf,output/df_tjdft/pdfs/4133.pdf,sucesso
4134,BELZUTIFANO / DOENÇA DE VON HIPPEL-LINDAU,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4134.pdf,output/df_tjdft/pdfs/4134.pdf,sucesso
4135,IMPLANTE DE VÁLVULA AÓRTICA VIA PERCUTÂNEA (TAVI) / ESTENOSE VALVAR AÓRTICA ACENTUADA SINTOMÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4135.pdf,output/df_tjdft/pdfs/4135.pdf,sucesso
4136,RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4136.pdf,output/df_tjdft/pdfs/4136.pdf,sucesso
4137,USTEQUINUMABE / DOENÇA DE CROHN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4137.pdf,output/df_tjdft/pdfs/4137.pdf,sucesso
4138,OCRELIZUMABE / ESCLEROSE MÚLTIPLA FORMA REMITENTE-RECORRENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4138.pdf,output/df_tjdft/pdfs/4138.pdf,sucesso
4139,BRENTUXIMABE VEDOTINA / LINFOMA DE HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4139.pdf,output/df_tjdft/pdfs/4139.pdf,sucesso
4140,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA COM MUTAÇÃO R1066C/G542X,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4140.pdf,output/df_tjdft/pdfs/4140.pdf,sucesso
4141,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4141.pdf,output/df_tjdft/pdfs/4141.pdf,sucesso
4142,LENTES DE CONTATO / CERATOCONE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4142.pdf,output/df_tjdft/pdfs/4142.pdf,sucesso
4143,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4143.pdf,output/df_tjdft/pdfs/4143.pdf,sucesso
4144,TRASTUZUMABE DERUXTECANA / CÂNCER DE MAMA HER2-LOW,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4144.pdf,output/df_tjdft/pdfs/4144.pdf,sucesso
4145,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4145.pdf,output/df_tjdft/pdfs/4145.pdf,sucesso
4146,VÍDEO-ELETROENCEFALOGRAMA / EPILEPSIA GENERALIZADA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4146.pdf,output/df_tjdft/pdfs/4146.pdf,sucesso
4147,OCRELIZUMABE / ESCLEROSE MÚLTIPLA PRIMARIAMENTE PROGRESSIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4147.pdf,output/df_tjdft/pdfs/4147.pdf,sucesso
4148,ENZALUTAMIDA (XTANDI®) / NEOPLASIA MALIGNA DE PRÓSTATA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4148.pdf,output/df_tjdft/pdfs/4148.pdf,sucesso
4149,OLANZAPINA/ TRANSTORNO DO ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4149.pdf,output/df_tjdft/pdfs/4149.pdf,sucesso
4150,EPCORITAMABE / LINFOMA NÃO HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4150.pdf,output/df_tjdft/pdfs/4150.pdf,sucesso
4152,CÂNCER COLORRETAL METASTÁTICCO RAS SELVAGEM APÓS DUAS LINHAS DE QUIMIOTERAPIA /CETUXIMABE OU PANITUMUMABE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4152.pdf,output/df_tjdft/pdfs/4152.pdf,sucesso
4153,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4153.pdf,output/df_tjdft/pdfs/4153.pdf,sucesso
4154,TELMISARTANA E LEVOTIROXINA / INSUFICIÊNCIA CARDÍACA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4154.pdf,output/df_tjdft/pdfs/4154.pdf,sucesso
4155,LISDEXANFETAMINA(VENVANSE®) / TRANSTORNO DE DÉFICIT DE ATENÇÃO E HIPERATIVIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4155.pdf,output/df_tjdft/pdfs/4155.pdf,sucesso
4156,CUIDADOS DE HOME CARE / SEQUELA NEUROLÓGICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4156.pdf,output/df_tjdft/pdfs/4156.pdf,sucesso
4157,RECONSTRUÇÃO PARCIAL DE MAXILA E MANDÍBULA COM PRÓTESE/ ATROFIA DE REBORDOS ALVEOLARES SEM DENTE E TRANSTORNO DA ARTICULAÇÃO TEMPOROMANDIBULAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4157.pdf,output/df_tjdft/pdfs/4157.pdf,sucesso
4158,RAVULIZUMABE / MIASTENIA GRAVIS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4158.pdf,output/df_tjdft/pdfs/4158.pdf,sucesso
4159,URGÊNCIA NO INÍCIO DA NUTRIÇÃO PARENTERAL / PARALISIA CEREBRAL BILATERAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4159.pdf,output/df_tjdft/pdfs/4159.pdf,sucesso
4160,IMUNOGLOBULINA HUMANA/ ATAXIA CEREBELAR ASSOCIADA A ANTICORPO ANTI-GAD,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4160.pdf,output/df_tjdft/pdfs/4160.pdf,sucesso
4161,RECONSTRUÇÃO PARCIAL DE MAXILA E MANDÍBULA COM ENXERTO ÓSSEO / ATROFIA DE REBORDOS ALVEOLARES SEM DENTE E TRANSTORNO DA ARTICULAÇÃO TEMPOROMANDIBULAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4161.pdf,output/df_tjdft/pdfs/4161.pdf,sucesso
4162,VACINA CONTRA DENGUE / QUILOMICRONEMIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4162.pdf,output/df_tjdft/pdfs/4162.pdf,sucesso
4163,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4163.pdf,output/df_tjdft/pdfs/4163.pdf,sucesso
4164,EPIFORA/ DACRIOTOMOGRAFIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4164.pdf,output/df_tjdft/pdfs/4164.pdf,sucesso
4165,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4165.pdf,output/df_tjdft/pdfs/4165.pdf,sucesso
4166,USTEQUINUMABE / DOENÇA DE CROHN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4166.pdf,output/df_tjdft/pdfs/4166.pdf,sucesso
4167,NIVOLUMABE / CARCINOMA ESPINOCELULAR DE OROFARINGE METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4167.pdf,output/df_tjdft/pdfs/4167.pdf,sucesso
4168,RISPERIDONA E ARIPIPRAZOL/    TRANSTORNO DO ESPECTRO AUTISTA E HIPERPROLACTINEMIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4168.pdf,output/df_tjdft/pdfs/4168.pdf,sucesso
4169,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4169.pdf,output/df_tjdft/pdfs/4169.pdf,sucesso
4170,VOSORITIDA/ACONDROPLASIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4170.pdf,output/df_tjdft/pdfs/4170.pdf,sucesso
4171,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4171.pdf,output/df_tjdft/pdfs/4171.pdf,sucesso
4172,LAMZEDE (ALFAVELMANASE)/ ALFA-MANOSIDOSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4172.pdf,output/df_tjdft/pdfs/4172.pdf,sucesso
4173,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4173.pdf,output/df_tjdft/pdfs/4173.pdf,sucesso
4174,NIVOLUMABE/CÂNCER RENAL METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4174.pdf,output/df_tjdft/pdfs/4174.pdf,sucesso
4175,RAVULIZUMABE / SÍNDROME HEMOLÍTICO-URÊMICA ATÍPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4175.pdf,output/df_tjdft/pdfs/4175.pdf,sucesso
4176,NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4176.pdf,output/df_tjdft/pdfs/4176.pdf,sucesso
4177,PEMBROLIZUMABE / CARCINOMA ESCAMOSO DE LARINGE METASTÁTICO PDL-1 POSITIVO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4177.pdf,output/df_tjdft/pdfs/4177.pdf,sucesso
4178,SOMATROPINA/ SÍNDROME DE PRADER WILLI,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4178.pdf,output/df_tjdft/pdfs/4178.pdf,sucesso
4179,ARIPIPRAZOL/ TRANSTORNO DO ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4179.pdf,output/df_tjdft/pdfs/4179.pdf,sucesso
4180,OCRELIZUMABE / ESCLEROSE MÚLTIPLA FORMA REMITENTE-RECORRENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4180.pdf,output/df_tjdft/pdfs/4180.pdf,sucesso
4181,RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4181.pdf,output/df_tjdft/pdfs/4181.pdf,sucesso
4182,RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4182.pdf,output/df_tjdft/pdfs/4182.pdf,sucesso
4183,UPADACITINIBE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4183.pdf,output/df_tjdft/pdfs/4183.pdf,sucesso
4184,LENVATINIBE / CARCINOMA DA TIREOIDE DO TIPO PAPILÍFERO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4184.pdf,output/df_tjdft/pdfs/4184.pdf,sucesso
4185,RITUXIMABE / NEUROMIELITE ÓPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4185.pdf,output/df_tjdft/pdfs/4185.pdf,sucesso
4186,PALMITATO DE PALIPERIDONA/ TRANSTORNO AFETIVO BIPOLAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4186.pdf,output/df_tjdft/pdfs/4186.pdf,sucesso
4187,CIRURGIA PLÁSTICA REPARADORA / EXCESSOS DE PELE DEVIDO À PERDA PONDERAL PÓS-BARIÁTRICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4187.pdf,output/df_tjdft/pdfs/4187.pdf,sucesso
4188,RITLECITINIBE OU BARICITINIBE /ALOPECIA AREATA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4188.pdf,output/df_tjdft/pdfs/4188.pdf,sucesso
4189,OCRELIZUMABE / ESCLEROSE MÚLTIPLA PRIMARIAMENTE PROGRESSIVA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4189.pdf,output/df_tjdft/pdfs/4189.pdf,sucesso
4190,TRIFLURIDINA + CLORIDRATO DE TIPIRACILA (LONSURF®) E BEVACIZUMABE (AVASTIN®) / ADENOCARCINOMA DE CÓLON METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4190.pdf,output/df_tjdft/pdfs/4190.pdf,sucesso
4191,AZACITIDINA / SÍNDROME MIELODISPLÁSICA DE ALTO RISCO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4191.pdf,output/df_tjdft/pdfs/4191.pdf,sucesso
4192,RECONSTRUÇÃO PARCIAL DA MANDÍBULA COM PLACA CUSTOMIZADA DE TITÂNIO 3D/ GRANULOMA CENTRAL DE CÉLULAS GIGANTES EM MANDÍBULA RECIDIVADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4192.pdf,output/df_tjdft/pdfs/4192.pdf,sucesso
4193,SELUMETINIBE (KOSELUGO®) / NEUROFIBROMATOSE TIPO 1 COM NEUROFIBROMAS SUBCUTÂNEOS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4193.pdf,output/df_tjdft/pdfs/4193.pdf,sucesso
4194,TRASTUZUMABE ENTANSINA/ CANCER DE MAMA NÃO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4194.pdf,output/df_tjdft/pdfs/4194.pdf,sucesso
4195,CÂNULA SILICONADA / TRAQUEOSTOMIA EM PARALISIA CEREBRAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4195.pdf,output/df_tjdft/pdfs/4195.pdf,sucesso
4196,SÍNDROME DE EHLERS-DANLOS / SEQUENCIAMENTO COMPLETO DO EXOMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4196.pdf,output/df_tjdft/pdfs/4196.pdf,sucesso
4197,ONASEMNOGENO ABEPARVOVEQUE (ZOLGENSMA)/ ATROFIA MUSCULAR ESPINHAL TIPO I,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4197.pdf,output/df_tjdft/pdfs/4197.pdf,sucesso
4198,ÁGUA DESTILADA PARA INJETÁVEIS / UMIDIFICAÇÃO DE VENTILADOR MECÂNICO EM PACIENTE COM DISTROFIA MUSCULAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4198.pdf,output/df_tjdft/pdfs/4198.pdf,sucesso
4199,BELIMUMABE + TACROLIMO / LÚPUS ERITEMATOSO SISTÊMICO G,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4199.pdf,output/df_tjdft/pdfs/4199.pdf,sucesso
4200,UPADACITINIBE / DOENÇA DE CROHN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4200.pdf,output/df_tjdft/pdfs/4200.pdf,sucesso
4201,CISTEAMINA DE LIBERAÇÃO PROLONGADA / CISTINOSE NEFROPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4201.pdf,output/df_tjdft/pdfs/4201.pdf,sucesso
4202,PEMBROLIZUMABE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4202.pdf,output/df_tjdft/pdfs/4202.pdf,sucesso
4203,PONATINIBE / LEUCEMIA LINFOBLÁSTICA AGUDA (LLA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4203.pdf,output/df_tjdft/pdfs/4203.pdf,sucesso
4204,OCRELIZUMABE / ESCLEROSE MÚLTIPLA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4204.pdf,output/df_tjdft/pdfs/4204.pdf,sucesso
4206,REGORAFENIBE (STIVARGA®) / ADENOCARCINOMA DE CÓLON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4206.pdf,output/df_tjdft/pdfs/4206.pdf,sucesso
4208,RITUXIMABE / PÊNFIGO FOLIÁCEO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4208.pdf,output/df_tjdft/pdfs/4208.pdf,sucesso
4209,AZATIOPRINA / PNEUMONIA DE HIPERSENSIBILIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4209.pdf,output/df_tjdft/pdfs/4209.pdf,sucesso
4210,SATRALIZUMABE / NEUROMIELITE ÓPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4210.pdf,output/df_tjdft/pdfs/4210.pdf,sucesso
4211,TETRABENAZINA / DOENÇA DE HUNTINGTON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4211.pdf,output/df_tjdft/pdfs/4211.pdf,sucesso
4212,UPADACITINIBE / DERMATITE ATÓPICA GRAVE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4212.pdf,output/df_tjdft/pdfs/4212.pdf,sucesso
4213,"CIRURGIA PLÁSTICA REPARADORA APÓS CIRURGIA BARIÁTRICA / LIPODISTROFIA, PTOSE MAMÁRIA, TRANSTORNO DISMÓRFICO CORPORAL",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4213.pdf,output/df_tjdft/pdfs/4213.pdf,sucesso
4214,NUSINERSENA (SPINRAZA®) / ATROFIA MUSCULAR ESPINHAL (AME) TIPO III,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4214.pdf,output/df_tjdft/pdfs/4214.pdf,sucesso
4215,AZACITIDINA / SÍNDROME MIELODISPLÁSICA DE ALTO RISCO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4215.pdf,output/df_tjdft/pdfs/4215.pdf,sucesso
4216,DABRAFENIBE + TRAMETINIBE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4216.pdf,output/df_tjdft/pdfs/4216.pdf,sucesso
4217,ELEVYDIS® / DISTROFIA MUSCULAR DE DUCHENNE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4217.pdf,output/df_tjdft/pdfs/4217.pdf,sucesso
4218,ELEXACAFTOR – TEZACAFTOR – IVACAFTOR (TRIKAFTA®) / FIBROSE CÍSTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4218.pdf,output/df_tjdft/pdfs/4218.pdf,sucesso
4219,VENETOCLAX + AZACITIDINA / LEUCEMIA MIELÓIDE AGUDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4219.pdf,output/df_tjdft/pdfs/4219.pdf,sucesso
4220,"OCTREOTIDA, OCTREOTATO – 177LU (LUTÉCIO-177-DOTATATO) / TUMOR NEUROENDÓCRINO INTESTINAL METASTÁTICO",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4220.pdf,output/df_tjdft/pdfs/4220.pdf,sucesso
4221,PRODUTO À BASE DE CANABIDIOL (ÓLEO ESPERANÇA AZUL GOLD - EQUILIBRADO CBD/THC) / DOR CRÔNICA E ANSIEDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4221.pdf,output/df_tjdft/pdfs/4221.pdf,sucesso
4222,NIVOLUMABE/CÂNCER RENAL METASTÁTICO REFRATÁRIO A PAZOPANIBE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4222.pdf,output/df_tjdft/pdfs/4222.pdf,sucesso
4223,SENSORES DE GLICOSE FREESTYLE LIBRETM/ DIABETES MELLITUS TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4223.pdf,output/df_tjdft/pdfs/4223.pdf,sucesso
4224,BRENTUXIMABE VEDOTINA / LINFOMA DE HODGKIN,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4224.pdf,output/df_tjdft/pdfs/4224.pdf,sucesso
4225,"IBRUTINIBE, ACALABRUTINIBE OU ZANUBRUTINIBE + RITUXIMABE/ LINFOMA NÃO HODGKIN DE CÉLULAS DO MANTO RECIDIVADO PÓS TRANSPLANTE AUTÓLOGO DE MEDULA ÓSSEA",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4225.pdf,output/df_tjdft/pdfs/4225.pdf,sucesso
4226,ÁCIDO HIALURÔNICO / OSTEOARTRITE TRAPEZIOMETACARPIANA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/4226.pdf,output/df_tjdft/pdfs/4226.pdf,sucesso
